policyholder_age,occupation,region,schufa_score,customer_since_years,vehicle_value,vehicle_type,coverage_type,number_of_prior_claims,claim_amount,police_report,witnesses_present,reporting_delay_days,fraud
53,Student,PLZ_03,740,30,16085.685268300644,Compact,Partial coverage,1,3871.0402976651076,0,1,0,1
49,Self-employed,PLZ_04,403,5,5885.692785267328,Compact,Partial coverage,4,3978.1687385363457,0,1,13,1
59,Self-employed,PLZ_04,841,14,43500.74469757632,Luxury,Liability,1,12996.576762426977,1,0,10,0
40,Employed,PLZ_10,456,4,53651.7018362383,Mid-range,Partial coverage,2,6713.142900675931,0,1,39,0
42,Self-employed,PLZ_03,800,19,19450.461692878747,SUV,Partial coverage,0,369.9147311971751,0,1,5,0
65,Unemployed,PLZ_08,632,14,31922.7643812905,Compact,Comprehensive,1,3414.640905835039,1,1,3,0
30,Employed,PLZ_04,684,17,70513.1766330803,Compact,Liability,1,4763.008251265295,0,1,35,0
72,Student,PLZ_09,744,19,40935.020563868755,Mid-range,Liability,0,18507.10084980283,1,0,38,0
42,Student,PLZ_09,692,3,68837.1810615651,Mid-range,Comprehensive,2,3707.2279635124883,0,1,44,0
57,Unemployed,PLZ_04,588,20,44163.43485752423,SUV,Liability,0,4945.401441449709,1,0,0,0
51,Self-employed,PLZ_04,432,0,49243.43860464826,Compact,Liability,3,24766.111027427534,1,1,49,0
49,Self-employed,PLZ_03,473,5,46968.04810505772,SUV,Partial coverage,4,32993.62041653007,0,0,38,0
29,Self-employed,PLZ_04,472,12,11764.084078252747,Mid-range,Liability,0,9980.38911446662,1,1,48,0
56,Self-employed,PLZ_05,548,8,4909.700256355449,Mid-range,Comprehensive,5,21860.446245570027,0,1,40,1
59,Student,PLZ_10,581,17,57735.964818938686,Compact,Partial coverage,0,6048.9141641967335,1,1,29,0
35,Employed,PLZ_02,643,7,48868.20813077398,Luxury,Comprehensive,0,10728.573602972294,0,0,42,0
33,Unemployed,PLZ_06,480,8,28534.402622142254,Sports car,Comprehensive,3,9154.251083909827,0,0,40,1
40,Self-employed,PLZ_07,373,13,47445.89521046532,Mid-range,Partial coverage,0,5783.475711871479,0,0,29,0
30,Student,PLZ_10,741,16,44112.92748114529,Compact,Liability,3,3702.3491274734793,0,0,39,0
80,Self-employed,PLZ_02,795,27,59139.8926242052,Luxury,Liability,0,8087.506063772545,1,0,6,0
75,Employed,PLZ_10,641,13,46776.849912326354,SUV,Partial coverage,1,6936.658307945783,0,1,14,0
59,Student,PLZ_08,746,25,53068.32663029202,SUV,Partial coverage,1,10306.5654293625,1,1,13,0
51,Self-employed,PLZ_04,745,29,44215.66951837745,SUV,Liability,1,8876.294406101224,0,1,6,0
46,Student,PLZ_04,516,5,13533.7780142856,Luxury,Liability,1,18684.82867084077,0,1,36,1
63,Employed,PLZ_07,580,17,68661.41842173562,Sports car,Liability,1,9823.486034065403,1,1,23,0
80,Student,PLZ_09,538,15,32730.17613496544,Luxury,Comprehensive,1,12506.451228350055,0,0,20,0
46,Student,PLZ_10,517,25,17339.373456781694,Luxury,Partial coverage,0,4022.195752694091,1,1,10,0
36,Unemployed,PLZ_07,700,17,77361.15544007892,Mid-range,Partial coverage,1,5165.49778632358,0,0,35,0
67,Unemployed,PLZ_05,571,10,52585.1022472895,Compact,Partial coverage,3,17736.68471666347,0,0,18,0
26,Student,PLZ_02,715,21,73741.4426424881,Luxury,Liability,1,10460.230828365076,1,1,27,0
37,Employed,PLZ_10,759,14,20389.75735552451,SUV,Comprehensive,1,4561.516264491764,1,0,31,0
48,Unemployed,PLZ_02,704,28,52293.646653181444,Mid-range,Liability,3,6858.080995612519,0,0,16,0
24,Student,PLZ_06,666,17,35155.737340160704,SUV,Liability,2,2752.063686434733,1,0,10,0
64,Self-employed,PLZ_05,364,19,4375.125021213439,Compact,Partial coverage,2,26926.32980158207,0,1,34,1
78,Unemployed,PLZ_10,751,25,38482.44089652688,Mid-range,Comprehensive,0,21479.89774817965,1,1,8,0
36,Employed,PLZ_09,635,10,28214.511246651822,Compact,Partial coverage,0,5752.372061411522,0,0,56,0
62,Unemployed,PLZ_05,396,14,7924.446321243476,Luxury,Comprehensive,3,6221.824002732202,0,0,47,0
76,Unemployed,PLZ_02,672,24,60225.71325833944,Mid-range,Partial coverage,0,12315.320151459186,1,0,7,0
53,Unemployed,PLZ_01,710,10,44384.620500705445,Compact,Liability,0,13837.821436731489,1,1,23,0
45,Employed,PLZ_06,671,17,3636.350238547974,SUV,Comprehensive,1,3546.9897782554854,0,1,26,0
80,Student,PLZ_03,682,21,20205.89543142909,Luxury,Comprehensive,1,10461.26866025271,1,0,21,0
59,Unemployed,PLZ_06,646,13,77442.97210462268,Mid-range,Partial coverage,1,6942.492934579666,1,1,16,0
63,Unemployed,PLZ_09,734,25,57868.66944521563,Luxury,Comprehensive,0,3254.4661036244097,1,1,12,0
76,Student,PLZ_06,520,18,73997.55462907109,Mid-range,Comprehensive,0,1996.5350232533008,0,1,19,0
46,Self-employed,PLZ_07,558,0,45063.939474913954,Mid-range,Liability,4,990.676138495372,0,1,60,1
47,Unemployed,PLZ_01,684,9,66462.11231238296,Sports car,Partial coverage,1,18737.62571180433,1,0,16,0
44,Student,PLZ_06,380,16,41223.570712704925,Mid-range,Partial coverage,4,9338.690740246915,0,0,57,0
63,Self-employed,PLZ_06,716,11,39417.73529732879,Compact,Comprehensive,1,15584.39878616422,1,0,45,0
29,Unemployed,PLZ_01,761,23,16689.112158635206,Compact,Partial coverage,0,26404.233587953848,1,0,7,0
42,Unemployed,PLZ_02,423,12,63272.610242894436,Compact,Comprehensive,0,11400.417041885592,0,1,46,0
71,Employed,PLZ_06,525,9,41374.392518114444,Luxury,Partial coverage,0,8779.358513303141,1,0,14,0
44,Self-employed,PLZ_03,570,13,15535.409757155241,Sports car,Liability,0,7872.73163912636,1,1,18,0
71,Self-employed,PLZ_03,528,16,35892.70773885213,Compact,Liability,2,4835.763488940723,1,0,21,0
68,Student,PLZ_02,600,16,38257.22449201602,SUV,Partial coverage,1,10372.223829575063,0,0,27,0
45,Unemployed,PLZ_04,459,27,3851.763545583923,Luxury,Liability,2,19430.444165046207,0,1,8,1
35,Self-employed,PLZ_01,642,6,59168.287088832505,Sports car,Comprehensive,3,12939.003534509242,0,1,58,0
43,Employed,PLZ_01,680,25,2588.8098184194855,Luxury,Liability,1,4487.075920556883,1,0,25,1
80,Unemployed,PLZ_08,744,14,45000.17459892309,Sports car,Comprehensive,0,1946.3187497454558,1,1,20,0
80,Unemployed,PLZ_08,632,20,51991.14991081482,Luxury,Liability,3,1162.9509704984787,1,1,23,0
37,Self-employed,PLZ_09,517,4,4460.682501868614,Luxury,Liability,4,28464.65592738532,0,0,51,1
37,Student,PLZ_08,528,11,26671.175065388106,Compact,Partial coverage,4,4480.238075640356,0,0,16,1
39,Unemployed,PLZ_02,385,5,61839.77044510413,Compact,Comprehensive,3,1537.6577850331998,0,1,37,0
46,Employed,PLZ_02,635,5,12350.548988198445,Compact,Comprehensive,2,19276.78298517925,0,0,36,1
30,Unemployed,PLZ_02,617,20,40036.44217452881,SUV,Partial coverage,2,13504.533705766526,0,1,21,1
49,Student,PLZ_07,513,7,9988.405826504331,Mid-range,Partial coverage,4,15143.859169135396,1,1,16,1
70,Unemployed,PLZ_03,560,17,76864.75300122108,Mid-range,Liability,3,3772.0452211853794,1,1,16,0
31,Self-employed,PLZ_06,630,27,19290.973254415578,Sports car,Comprehensive,0,6375.975379062059,0,1,13,0
62,Unemployed,PLZ_05,801,24,35763.744497857915,SUV,Liability,1,12183.581275701054,0,0,35,0
64,Student,PLZ_05,527,16,34365.72376451437,Sports car,Comprehensive,3,11863.954524895857,0,1,23,0
44,Unemployed,PLZ_04,651,21,48354.033673484686,Sports car,Partial coverage,2,15424.214585082287,1,1,8,0
73,Unemployed,PLZ_06,647,8,26917.27950561149,SUV,Partial coverage,2,7836.389770278608,1,1,31,0
35,Self-employed,PLZ_10,427,6,38933.84321069829,SUV,Partial coverage,3,2427.595787352731,0,1,31,0
61,Employed,PLZ_03,764,10,73847.36728957524,SUV,Partial coverage,2,4774.70779617355,1,1,11,0
47,Self-employed,PLZ_07,566,8,5558.541388372694,Mid-range,Comprehensive,2,3345.701704191876,1,1,31,0
50,Employed,PLZ_05,844,19,2168.4717982409848,Sports car,Partial coverage,2,4303.5271116675885,1,1,17,1
44,Unemployed,PLZ_06,618,13,79797.16086679256,Mid-range,Comprehensive,1,15976.973438002546,1,1,0,0
66,Self-employed,PLZ_01,781,28,37942.84261484899,SUV,Partial coverage,2,8998.391380301726,1,1,2,0
67,Student,PLZ_09,404,14,27253.38394499778,SUV,Liability,0,4789.483396828017,1,1,0,0
41,Employed,PLZ_02,397,9,18064.832841699284,Luxury,Partial coverage,5,18250.33872230918,0,1,37,0
34,Student,PLZ_10,625,16,54704.03954420127,Luxury,Comprehensive,2,2352.8779147936575,1,1,0,1
55,Self-employed,PLZ_05,389,4,50470.616221347016,Mid-range,Liability,1,6517.603100561402,0,1,5,0
58,Employed,PLZ_10,690,24,21710.800939049772,Luxury,Liability,2,9933.991382562455,0,0,0,0
40,Employed,PLZ_09,560,15,20207.12466384315,Luxury,Liability,2,40907.815860015646,0,0,60,1
71,Employed,PLZ_05,422,15,66789.01578126295,Luxury,Partial coverage,3,25585.12364462969,0,0,21,0
22,Unemployed,PLZ_08,546,15,59383.38552399352,Compact,Comprehensive,3,3977.4909271813185,0,0,29,0
18,Self-employed,PLZ_03,662,8,61348.47827722939,Sports car,Liability,3,7728.512111283206,1,0,28,0
40,Self-employed,PLZ_05,403,10,37001.963729481075,Sports car,Liability,1,20023.56964201286,0,1,24,1
66,Self-employed,PLZ_09,544,22,25500.799526024555,Sports car,Liability,1,837.0514978526597,1,1,20,0
24,Employed,PLZ_09,449,18,40327.77052057497,Sports car,Partial coverage,3,15167.004917072947,1,0,43,1
39,Employed,PLZ_08,647,20,47908.29383535874,SUV,Liability,2,6615.651011815031,1,0,11,0
60,Self-employed,PLZ_06,554,19,58085.3852855612,Luxury,Liability,2,20253.777741804828,0,1,34,0
51,Student,PLZ_03,625,7,37290.50522011401,SUV,Comprehensive,0,23164.080807643713,0,0,38,0
58,Self-employed,PLZ_06,681,24,55911.49067095484,Sports car,Partial coverage,0,17004.199295721075,1,1,20,0
56,Student,PLZ_09,607,7,42145.81559219183,Sports car,Liability,4,8231.052562068893,0,1,43,1
39,Employed,PLZ_02,415,13,13753.155966101118,Mid-range,Comprehensive,2,14863.539572401698,0,0,25,0
35,Self-employed,PLZ_05,510,5,7016.5019071889965,Mid-range,Liability,5,52182.718549721445,0,0,39,1
64,Self-employed,PLZ_09,597,23,45308.41989389967,Mid-range,Liability,0,18679.285703201946,0,0,4,1
36,Student,PLZ_08,823,26,37615.572801219874,SUV,Comprehensive,1,14711.482680303445,1,1,9,1
20,Employed,PLZ_03,647,6,31075.185095892328,Luxury,Comprehensive,1,11021.953910561864,1,1,12,1
42,Employed,PLZ_02,520,23,46037.863457861116,Luxury,Comprehensive,1,4276.341123292909,1,0,39,0
63,Employed,PLZ_03,681,30,56375.8636504958,Mid-range,Liability,0,7789.1429337597365,1,1,8,1
55,Unemployed,PLZ_07,679,14,19292.932372462546,Sports car,Partial coverage,1,4127.723881293372,1,1,15,0
72,Student,PLZ_08,632,21,44071.392491630206,Sports car,Partial coverage,0,6007.121759271994,0,1,0,0
18,Unemployed,PLZ_07,536,21,18327.83478137083,Sports car,Liability,1,26967.017514577743,0,1,37,1
44,Unemployed,PLZ_07,448,7,51579.18398225569,Compact,Comprehensive,3,31591.559305939412,0,0,29,0
57,Self-employed,PLZ_08,694,13,44908.72084162374,SUV,Partial coverage,2,8178.111938931439,0,0,29,0
26,Self-employed,PLZ_08,583,25,56313.933847118344,Compact,Partial coverage,3,11436.23744100889,1,0,32,0
60,Unemployed,PLZ_05,638,3,67006.72211709729,SUV,Liability,0,9100.373073988534,0,1,41,0
46,Student,PLZ_07,526,7,26791.66945021976,Sports car,Liability,2,9744.05076845082,0,1,18,1
80,Self-employed,PLZ_09,577,14,71530.55203851598,SUV,Partial coverage,2,7120.4763433838025,0,1,18,0
18,Student,PLZ_08,706,2,7053.264501657219,SUV,Partial coverage,2,12728.361903631838,0,0,34,1
72,Self-employed,PLZ_09,582,13,51212.29439381654,Luxury,Liability,1,7629.297875886033,1,0,5,0
48,Employed,PLZ_05,659,15,25196.34892019047,SUV,Comprehensive,2,7992.05222370962,1,1,10,0
26,Unemployed,PLZ_04,478,22,60047.775423131614,Luxury,Liability,1,8986.029890415097,1,0,19,0
40,Self-employed,PLZ_06,504,18,1607.7516219850859,Sports car,Partial coverage,2,18758.746700833766,0,0,35,1
55,Employed,PLZ_06,585,4,66609.01369355546,Compact,Liability,2,13772.778522285964,0,1,3,0
63,Student,PLZ_04,475,8,66796.09947889872,Luxury,Comprehensive,2,7976.5584432170035,0,0,24,0
73,Self-employed,PLZ_05,705,8,39194.512945777285,Compact,Comprehensive,0,7970.452829390597,0,0,29,0
67,Employed,PLZ_05,466,10,74425.80016615207,Luxury,Comprehensive,2,6799.279957111264,1,1,22,0
29,Self-employed,PLZ_06,601,2,33911.06539236721,Mid-range,Liability,3,1191.2876850359137,0,1,33,0
66,Employed,PLZ_01,614,17,72489.82747323137,Compact,Partial coverage,0,13735.734457532937,0,1,36,0
62,Employed,PLZ_02,681,15,1046.4056029361152,Luxury,Liability,0,5223.877470982064,1,1,5,1
41,Self-employed,PLZ_06,769,20,33169.49336081668,Luxury,Comprehensive,1,6707.457590727625,0,1,17,0
46,Student,PLZ_10,371,14,5649.335971530149,Mid-range,Partial coverage,4,2047.7178517137597,1,1,36,0
48,Self-employed,PLZ_05,690,15,16073.703731773456,Luxury,Comprehensive,0,6957.240620158314,0,1,4,0
43,Self-employed,PLZ_06,408,19,35646.9812863235,Luxury,Comprehensive,3,8596.281764744072,1,1,54,0
38,Unemployed,PLZ_08,395,24,54880.082028250254,Sports car,Liability,4,6160.604230452815,1,1,6,0
32,Unemployed,PLZ_07,457,15,25510.096284745618,Luxury,Partial coverage,3,4829.807050515531,1,1,25,0
50,Unemployed,PLZ_01,519,7,19325.793392875836,Mid-range,Comprehensive,4,16511.73656668332,1,0,47,0
62,Unemployed,PLZ_07,565,10,68197.51911586993,Compact,Liability,0,10408.474247942288,0,0,10,0
44,Student,PLZ_02,655,20,5311.239628130069,Sports car,Comprehensive,1,3116.288063183859,1,0,27,0
71,Unemployed,PLZ_08,585,21,67788.99589825563,SUV,Comprehensive,2,15045.194732629818,0,0,39,0
47,Employed,PLZ_09,578,10,3085.3950645610253,Compact,Liability,4,13612.280821547338,0,1,13,1
49,Student,PLZ_06,614,13,1758.3392147076925,Luxury,Partial coverage,3,5378.445010517226,0,1,23,1
51,Unemployed,PLZ_07,490,11,74959.68647537645,SUV,Liability,4,18413.711119721796,0,0,50,0
49,Self-employed,PLZ_06,580,8,27901.87699565591,Mid-range,Liability,0,9680.028238055887,0,1,22,1
47,Employed,PLZ_04,472,7,14020.258065527934,SUV,Partial coverage,0,43182.882586529406,1,0,32,1
21,Unemployed,PLZ_01,811,15,15622.126269156875,Mid-range,Liability,0,19174.36576226069,0,1,0,0
44,Student,PLZ_05,466,3,52100.88032366472,Compact,Partial coverage,3,9178.904184249552,1,0,45,0
18,Self-employed,PLZ_01,498,5,66286.22435477277,Compact,Partial coverage,2,10311.269801633374,1,0,20,0
31,Student,PLZ_08,637,20,36540.50588621013,Sports car,Partial coverage,3,12974.0189070068,1,0,30,0
31,Unemployed,PLZ_08,645,3,18822.307249335896,Sports car,Comprehensive,0,23392.59983766208,0,1,16,0
32,Student,PLZ_01,486,16,25699.463262611454,Luxury,Partial coverage,2,2761.3913577168646,1,0,24,0
30,Unemployed,PLZ_05,538,7,16743.334380776058,Luxury,Liability,3,21677.107379079695,0,1,45,1
51,Self-employed,PLZ_04,759,28,16056.547600277865,Luxury,Comprehensive,1,3249.111952130063,1,0,13,0
56,Employed,PLZ_06,570,13,45125.964942037135,SUV,Partial coverage,3,2381.558094316284,0,1,51,0
57,Unemployed,PLZ_10,611,15,42589.745149730385,Sports car,Comprehensive,0,10934.045633762476,1,0,17,0
21,Employed,PLZ_03,560,9,54273.376167850925,Compact,Liability,3,4497.225049128076,0,0,16,0
52,Employed,PLZ_06,594,22,14834.233144037382,Sports car,Liability,0,3460.8619203707053,1,1,5,0
56,Employed,PLZ_07,502,20,4188.360595138967,Sports car,Comprehensive,0,8672.163437683643,0,0,34,1
45,Employed,PLZ_08,596,11,45799.28987364066,Sports car,Liability,0,12133.81776426415,0,1,26,0
54,Student,PLZ_09,757,25,70449.47424419552,Compact,Partial coverage,0,6333.420450605214,0,1,10,0
47,Student,PLZ_01,625,7,57252.73918875412,Compact,Comprehensive,2,9519.5301858154,0,0,35,1
70,Unemployed,PLZ_02,669,22,18417.853843017914,Compact,Partial coverage,0,9573.750986953924,1,1,16,0
23,Employed,PLZ_09,674,8,34478.55481352564,Compact,Comprehensive,2,5665.737545977427,1,1,25,0
47,Student,PLZ_04,810,20,18032.155016907407,Luxury,Liability,2,3202.124987616125,0,0,13,0
78,Student,PLZ_07,638,12,14362.82362609562,Luxury,Partial coverage,0,12581.15716337452,1,1,0,0
70,Student,PLZ_06,657,12,70277.4446848723,Mid-range,Partial coverage,0,18143.09172041457,0,1,14,1
70,Employed,PLZ_09,467,16,13038.020897303826,Luxury,Liability,0,16567.668585104464,1,0,5,0
57,Self-employed,PLZ_08,471,16,56042.781425813875,Compact,Liability,0,10945.382713219657,0,0,38,0
80,Employed,PLZ_10,694,23,28765.72819992403,Mid-range,Comprehensive,0,3290.71335578967,1,0,4,0
76,Student,PLZ_05,471,5,21432.1123745604,Mid-range,Comprehensive,3,3487.7808466736988,0,1,32,1
52,Student,PLZ_01,850,21,74698.27463310314,Sports car,Comprehensive,0,6862.2336715269485,0,1,29,0
37,Employed,PLZ_06,686,6,70804.92868915858,SUV,Liability,1,5875.173312955048,1,1,25,0
44,Student,PLZ_03,678,29,18874.666504785804,Sports car,Liability,3,12010.829984331136,1,0,51,1
80,Student,PLZ_08,643,14,33535.70477582609,Mid-range,Partial coverage,2,6598.502299520602,1,1,18,0
26,Unemployed,PLZ_01,503,22,56720.126324712386,Luxury,Comprehensive,1,1210.8038249365377,0,0,22,0
50,Employed,PLZ_07,638,22,65203.692373465106,SUV,Partial coverage,3,10657.13277994804,0,1,5,0
25,Self-employed,PLZ_10,587,14,35635.50792452014,Mid-range,Liability,1,16219.455811316373,0,0,55,0
43,Student,PLZ_01,430,0,73207.38606219187,SUV,Partial coverage,3,5523.850354180149,0,1,57,0
18,Self-employed,PLZ_03,499,9,33951.30540979705,Mid-range,Comprehensive,3,9215.020039494668,0,0,35,1
47,Self-employed,PLZ_05,665,14,9450.278990362225,Sports car,Comprehensive,2,17489.90185592655,1,0,51,1
18,Student,PLZ_06,553,15,78617.88408391578,SUV,Comprehensive,5,6618.137456406869,0,0,38,0
68,Employed,PLZ_08,524,21,74475.91650602408,Mid-range,Partial coverage,2,9351.506067642951,1,0,8,0
60,Self-employed,PLZ_03,681,9,62068.68876640493,SUV,Liability,4,1431.8681758724035,0,0,46,0
40,Student,PLZ_08,532,5,71496.82945993751,Mid-range,Comprehensive,2,11879.992942581885,0,0,21,0
50,Unemployed,PLZ_07,850,15,52117.43640746561,Mid-range,Liability,1,7355.41296997429,1,0,22,0
41,Student,PLZ_10,591,7,32760.86037088324,SUV,Comprehensive,4,8154.133996137586,1,0,33,0
53,Employed,PLZ_04,594,11,30603.810375938225,Luxury,Comprehensive,2,1791.386007633072,0,1,18,0
51,Unemployed,PLZ_06,672,17,25185.6003404585,Mid-range,Liability,1,4177.706750464969,1,1,31,0
59,Employed,PLZ_04,369,15,55114.44386279325,Luxury,Partial coverage,2,5573.19086440046,1,0,26,0
73,Employed,PLZ_03,766,21,24459.467331756307,Mid-range,Comprehensive,2,2420.7368243006717,1,1,15,0
32,Unemployed,PLZ_02,795,10,28017.032402245186,Mid-range,Partial coverage,4,11724.011013997497,1,0,39,1
50,Employed,PLZ_02,454,22,40442.64493595393,Mid-range,Partial coverage,0,35813.15064143649,1,1,25,0
68,Student,PLZ_10,634,20,36230.699203148804,Luxury,Comprehensive,1,1994.0188973389793,1,1,29,0
33,Unemployed,PLZ_06,644,19,4843.105911401018,Mid-range,Comprehensive,1,2891.5683376303814,1,1,16,1
18,Self-employed,PLZ_08,641,13,34973.14213496329,Luxury,Partial coverage,2,10477.936451012833,0,1,28,0
56,Student,PLZ_08,847,25,39639.113795975136,Sports car,Partial coverage,2,13975.62947384939,1,0,41,0
64,Unemployed,PLZ_04,719,11,45028.30298487031,SUV,Partial coverage,0,2297.283172487154,1,1,0,0
42,Employed,PLZ_09,850,15,69679.89803481293,Luxury,Partial coverage,2,7208.804791604205,1,1,29,0
41,Self-employed,PLZ_05,618,17,28488.511500095374,Compact,Liability,1,6827.161426098642,1,0,22,0
44,Student,PLZ_04,716,8,56342.38417348205,Mid-range,Comprehensive,1,9745.991555367169,0,1,20,0
42,Student,PLZ_10,701,29,73442.14350078556,SUV,Liability,1,9114.707091340773,1,1,13,0
49,Student,PLZ_03,595,8,74567.55007448034,SUV,Comprehensive,5,6159.798555267212,0,0,60,1
36,Employed,PLZ_03,609,25,75180.97015902016,Sports car,Liability,2,2532.9564638225456,0,1,21,0
47,Employed,PLZ_03,701,24,67330.25115537876,SUV,Comprehensive,1,3965.207309397277,0,0,4,0
38,Student,PLZ_06,498,19,44925.094922601726,SUV,Comprehensive,1,3206.679504817596,1,0,3,0
30,Unemployed,PLZ_01,596,1,56840.58666167161,Compact,Partial coverage,1,12028.879792169771,1,1,18,0
59,Self-employed,PLZ_08,499,13,6436.972862135534,Compact,Liability,2,34723.12358074727,1,0,38,1
37,Self-employed,PLZ_04,551,12,15740.107831784979,Compact,Liability,1,8763.657135176793,1,1,50,0
54,Student,PLZ_05,586,8,79215.44216059847,Compact,Liability,1,3717.5867781124393,1,0,13,0
33,Unemployed,PLZ_03,787,7,2987.0195169176905,Luxury,Liability,2,24825.26466272938,1,1,0,1
32,Self-employed,PLZ_05,435,13,3369.7486637314064,Compact,Partial coverage,4,11778.218843784316,0,1,42,1
61,Employed,PLZ_03,432,6,19830.638988588613,SUV,Comprehensive,0,3730.371942734696,1,1,24,0
80,Student,PLZ_01,360,22,45555.60518397763,Compact,Partial coverage,1,9370.080907881065,0,0,44,0
31,Student,PLZ_09,834,25,16705.25068030168,Mid-range,Liability,0,15283.749758120588,1,1,0,0
46,Employed,PLZ_02,491,23,9090.600701646328,SUV,Liability,0,2304.761789627393,0,1,41,0
46,Self-employed,PLZ_06,524,7,12536.900957645994,Luxury,Liability,2,3189.7676797512636,0,1,34,0
42,Student,PLZ_03,591,21,37556.49627924121,Compact,Liability,2,3010.4675525750918,1,1,25,0
63,Self-employed,PLZ_08,695,16,42816.02160106597,SUV,Liability,1,3334.8807104990015,1,1,26,0
35,Student,PLZ_01,559,20,20846.53600339542,Compact,Partial coverage,0,6010.987476063401,0,0,34,1
55,Unemployed,PLZ_08,850,2,76354.90004522592,Mid-range,Partial coverage,2,7648.903681664706,0,1,10,1
43,Unemployed,PLZ_06,808,22,64984.15567696926,Compact,Comprehensive,1,11287.501946922945,1,1,10,0
69,Employed,PLZ_07,588,21,38149.56055230051,Mid-range,Comprehensive,1,8930.112481109349,1,0,31,0
